Market_Cap,Percent24,Name,Price,Percent7d,Volume,Circulating_Supply,Percent1,Symbol
0.61%,Digital Credits,5.29%,102.95%,$0.001225,"$1,872","$7,136","5,826,388",DGCS
-20.07%,Ebittree Coin,-25.42%,-33.08%,$0.003130,"$14,818","$3,958","1,264,511",EBT
0.61%,Digital Money...,-38.33%,97.97%,$0.004219,"$7,750","$1,777","421,300",DMB
0.61%,Abncoin,-3.48%,37.22%,$0.023679,"$2,221","$1,603","67,700",ABN
0.69%,CaliphCoin,-12.58%,-11.65%,$0.001335,"$1,163",$116,"87,140",CALC
0.64%,AppleCoin,-3.34%,-9.80%,$0.000136,"$2,528",$14,"102,239",APW
-0.11%,SuperNET,-7.06%,-29.68%,$91.00,,"$74,261,939","816,061",UNITY
,Photon,,409.83%,$0.000952,Low Vol,"$19,964,432","20,973,113,284",PHO
957.14%,Janus,427.98%,1244.79%,$0.854171,Low Vol,"$19,663,302","23,020,335",JNS
,GCoin,,10.51%,$0.000126,Low Vol,"$18,814,949","149,779,085,000",GCN
0.59%,Virtacoin,-5.77%,346.72%,$0.003531,Low Vol,"$18,366,710","5,201,310,113",VTA
0.77%,Prospectors Gold,-1.50%,17.49%,$0.153781,Low Vol,"$9,918,875","64,500,000",PGL
,Bitswift,-5.83%,-12.13%,$1.84,,"$7,474,952","4,069,197",SWIFT
,The Cypherfunks,,156.37%,$0.000141,Low Vol,"$6,559,020","46,562,119,999",FUNK
-1.78%,Rustbits,-17.87%,,$0.168399,Low Vol,"$5,944,631","35,300,866",RUSTBITS
0.78%,TheGCCcoin,-1.09%,1.69%,$0.011431,Low Vol,"$5,904,347","516,507,077",GCC
-0.18%,PiplCoin,-19.41%,8.44%,$0.041299,Low Vol,"$3,446,198","83,444,258",PIPL
0.79%,YashCoin,-3.45%,-12.94%,$0.340081,Low Vol,"$3,400,912","10,000,301",YASH
0.64%,FIMKrypto,-3.45%,-10.06%,$0.005616,Low Vol,"$3,240,614","577,004,618",FIMK
,CryptCoin,,,$0.452913,Low Vol,"$2,749,156","6,069,943",CRYPT
0.64%,CorgiCoin,-3.62%,639.76%,$0.001905,Low Vol,"$2,385,060","1,251,855,418",CORG
,Woodcoin,-4.53%,-15.47%,$0.283516,Low Vol,"$2,278,106","8,035,193",LOG
0.37%,ShadowCash,64.68%,18.09%,$0.329918,Low Vol,"$2,208,845","6,695,133",SDC
0.79%,Shorty,-7.59%,-9.80%,$0.019052,Low Vol,"$1,905,220","100,000,000",SHORTY
0.99%,Arcade Token,-5.18%,-86.75%,$1.15,Low Vol,"$1,736,578","1,505,368",ARC
,LottoCoin,,17.96%,$0.000114,Low Vol,"$1,658,526","14,491,014,421",LOT
0.96%,InPay,-56.15%,-56.36%,$0.161807,Low Vol,"$1,618,070","10,000,000",INPAY
-9.45%,BlockPay,-18.06%,-23.44%,$0.283313,Low Vol,"$1,537,908","5,428,300",BLOCKPAY
0.61%,MetalCoin,0.40%,29.49%,$0.017964,Low Vol,"$1,381,852","76,925,527",METAL
,Interzone,,18.12%,$0.499142,Low Vol,"$1,271,522","2,547,415",ITZ
1.25%,Rasputin Onli...,-7.01%,106.40%,$1.01,Low Vol,"$1,095,417","1,083,638",ROC
0.64%,AmberCoin,4.67%,21.66%,$0.023815,Low Vol,"$1,040,712","43,699,481",AMBER
0.64%,Stress,-7.94%,30.29%,$0.001769,Low Vol,"$999,796",,STS
,GanjaCoin,,-33.28%,$0.199723,Low Vol,"$889,151","4,451,920",MRJA
0.27%,BTSR,-0.76%,-12.88%,$0.265322,Low Vol,"$871,388","3,284,266",BTSR
,Wyvern,,53.73%,$0.461903,,"$865,051","1,872,798",WYV
0.61%,Valorbit,-3.34%,-9.81%,$0.000136,Low Vol,"$805,090","5,915,994,299",VAL
0.61%,Shadow Token,13.10%,82.00%,$0.108597,Low Vol,"$760,179","7,000,000",SHDW
,BriaCoin,,12.41%,$1.15,,"$737,200","643,522",BRIA
8.19%,GlobalCoin,-3.62%,2.16%,$0.010615,Low Vol,"$691,777","65,171,010",GLC
0.79%,WayGuide,-3.18%,36.66%,$0.006804,Low Vol,"$680,711","100,040,708",WAY
0.61%,Ultimate Secu...,-51.03%,-23.08%,$0.065458,Low Vol,"$677,037","10,343,113",USC
,BlazeCoin,,33.67%,$0.001108,Low Vol,"$674,507","608,557,394",BLZ
1.11%,Newbium,60.41%,81.95%,$0.012555,Low Vol,"$627,770","50,000,000",NEWB
2.90%,PX,0.42%,106.49%,$0.006124,Low Vol,"$602,233","98,341,177",PX
,Mutual Coin,,8.91%,$0.000266,Low Vol,"$582,871","2,189,524,696",MUT
0.61%,SecretCoin,-3.64%,77.69%,$0.133773,Low Vol,"$565,682","4,228,672",SCRT
,Casino,,,$0.497436,,"$497,436","1,000,000",CASINO
0.64%,Flycoin,0.57%,17.89%,$2.18,Low Vol,"$458,863","210,806",FLY
0.64%,Shilling,-5.60%,0.51%,$0.010615,Low Vol,"$430,839","40,588,475",SH
0.37%,Joincoin,-26.25%,-32.43%,$0.137856,Low Vol,"$419,141","3,040,427",J
-0.01%,bitSilver,12.66%,-0.79%,$20.11,Low Vol,"$413,641","20,564",BITSILVER
0.64%,VirtualCoin,1.01%,21.01%,$0.037016,Low Vol,"$372,536","10,064,287",VC
0.64%,IslaCoin,5.99%,26.37%,$0.239241,Low Vol,"$362,140","1,513,704",ISL
0.64%,Freicoin,-3.45%,-22.06%,$0.011704,Low Vol,"$349,440","29,857,708",FRC
0.64%,Cypher,-3.45%,-5.30%,$0.054435,Low Vol,"$346,492","6,365,285",CYP
0.20%,Sling,-1.79%,1.01%,$0.319042,Low Vol,"$342,681","1,074,095",SLING
0.64%,SACoin,-15.05%,6.35%,$0.046269,Low Vol,"$324,675","7,017,049",SAC
0.35%,Franko,-4.04%,48.50%,$0.338484,Low Vol,"$315,050","930,767",FRK
0.61%,WMCoin,0.63%,8.67%,$0.027217,Low Vol,"$313,748","11,527,489",WMC
-8.95%,Yacoin,-8.28%,34.12%,$0.002586,Low Vol,"$311,024","120,288,514",YAC
0.61%,Bitz,-19.63%,-47.89%,$0.155683,Low Vol,"$309,948","1,990,891",BITZ
0.61%,Firecoin,1.58%,61.96%,$3.09,Low Vol,"$304,011","98,412",FIRE
0.64%,BTCtalkcoin,-27.05%,9.14%,$0.004627,Low Vol,"$302,097","65,290,635",TALK
,E4ROW,,,$0.043952,,"$253,254","5,762,000",E4ROW
1.41%,CoExistCoin,15.85%,-10.03%,$0.008786,Low Vol,"$238,099","27,100,000",COXST
0.61%,PIECoin,-28.73%,131.41%,$0.019733,Low Vol,"$220,096","11,153,933",PIE
0.61%,WARP,4.96%,-11.08%,$0.178410,Low Vol,"$195,399","1,095,224",WARP
0.79%,AntiBitcoin,-7.11%,-0.55%,$0.010887,Low Vol,"$190,141","17,465,159",ANTI
0.64%,BitQuark,33.26%,60.13%,$0.019733,Low Vol,"$183,755","9,312,268",BTQ
0.61%,Dollarcoin,0.69%,-5.94%,$0.019869,Low Vol,"$180,939","9,106,714",DLC
0.64%,BoostCoin,-6.01%,12.75%,$0.014970,Low Vol,"$177,472","11,855,487",BOST
0.64%,GuccioneCoin,-3.45%,16.98%,$0.008029,Low Vol,"$162,875","20,285,537",GCC
0.64%,VIP Tokens,-7.63%,80.40%,$0.001905,Low Vol,"$158,991","83,450,403",VIP
0.55%,Dreamcoin,-2.91%,42.96%,$0.055609,Low Vol,"$136,447","2,453,691",DRM
0.61%,Uro,1.71%,-9.81%,$0.112952,Low Vol,"$136,368",,URO
0.64%,Quebecoin,12.44%,83.22%,$0.008846,Low Vol,"$132,671","14,998,485",QBC
0.64%,Bitcoin 21,-32.18%,-50.96%,$0.165346,Low Vol,"$131,137","793,108",XBTC21
0.64%,PLNcoin,0.20%,148.04%,$0.007485,Low Vol,"$127,912",,PLNC
0.61%,Jewels,-3.34%,44.96%,$0.006124,Low Vol,"$123,591","20,181,636",JWL
0.61%,Destiny,2.64%,24.34%,$0.077025,Low Vol,"$123,240","1,600,000",DES
0.61%,FlavorCoin,14.64%,-2.68%,$0.005580,Low Vol,"$116,602","20,898,106",FLVR
0.64%,CryptoWorldX ...,6.99%,59.61%,$0.001905,Low Vol,"$113,609","59,630,200",CWXT
0.64%,BeaverCoin,4.42%,-5.89%,$0.033341,Low Vol,"$103,867","3,115,258",BVC
0.79%,BillaryCoin,-9.52%,-12.62%,$0.011159,Low Vol,"$100,348","8,992,481",BLRY
0.61%,Zayedcoin,-2.23%,18.12%,$0.014970,Low Vol,"$93,468","6,243,840",ZYD
0.64%,Steps,-8.67%,11.73%,$0.004763,Low Vol,"$88,712","18,625,017",STEPS
0.64%,MindCoin,-16.04%,3.08%,$0.005443,Low Vol,"$86,375","15,867,695",MND
77.58%,ARbit,-4.43%,,$0.010070,Low Vol,"$81,512","8,094,205",ARB
0.64%,BowsCoin,-25.30%,69.60%,$0.014425,Low Vol,"$80,061","5,550,102",BSC
0.64%,BiosCrypto,-39.75%,28.17%,$0.003674,Low Vol,"$76,506","20,821,709",BIOS
0.79%,Wild Beast Block,-58.82%,28.36%,$0.421869,Low Vol,"$76,242","180,724",WBB
,MorningStar,,1.09%,$0.002285,Low Vol,"$74,994","32,820,913",MRNG
,MTMGaming,,6.15%,$0.024738,,"$74,214","2,999,967",MTM
-0.33%,Litecred,-21.68%,-4.96%,$0.002216,Low Vol,"$66,974","30,227,750",LTCR
0.61%,TAGRcoin,-0.95%,20.26%,$0.001633,Low Vol,"$63,149","38,669,634",TAGR
0.64%,Orlycoin,-10.87%,-0.47%,$0.001633,Low Vol,"$59,846","36,646,779",ORLY
0.79%,ImpulseCoin,12.64%,,$0.002858,Low Vol,"$57,858","20,245,510",IMPS
0.64%,Xonecoin,0.97%,76.08%,$0.136087,Low Vol,"$57,157",,XOC
0.64%,PonziCoin,-28.18%,-5.47%,$0.061375,Low Vol,"$52,850","861,099",PONZI
0.64%,CRTCoin,-3.45%,-9.80%,$0.653217,Low Vol,"$51,781","79,270",CRT
0.61%,Antilitecoin,18.01%,65.36%,$0.001497,Low Vol,"$47,173","31,512,613",ALTC
0.64%,Cabbage,17.20%,48.30%,$0.004491,Low Vol,"$47,154",,CAB
0.64%,LetItRide,-3.62%,50.35%,$0.001225,Low Vol,"$44,630","36,439,429",LIR
0.61%,AgrolifeCoin,-11.10%,-4.65%,$0.005035,Low Vol,"$40,648","8,072,686",AGLC
0.64%,CryptoEscudo,-35.63%,-16.66%,$0.000272,Low Vol,"$39,222","144,105,100",CESC
0.64%,BioBar,7.03%,53.76%,$0.040554,Low Vol,"$35,921","885,756",BIOB
0.64%,Save and Gain,27.52%,147.76%,$0.011431,Low Vol,"$35,035","3,064,800",SANDG
0.61%,OsmiumCoin,-31.03%,,$0.038377,Low Vol,"$34,310","894,026",OS76
,Frazcoin,,2.98%,$0.003183,Low Vol,"$30,767","9,664,573",FRAZ
0.00%,GBCGoldCoin,0.00%,40.92%,$0.002630,Low Vol,"$29,882","11,361,817",GBC
0.64%,SydPak,1.40%,5.25%,$0.174736,Low Vol,"$27,958","160,003",SDP
0.64%,NodeCoin,-2.13%,81.47%,$0.015786,Low Vol,"$26,496","1,678,439",NODC
,Qibuck Asset,-7.79%,,$0.015445,,"$25,814","1,671,379",QBK
3.35%,CCMiner,-10.92%,-11.63%,$0.006235,Low Vol,"$20,951","3,360,417",CCM100
-42.51%,P7Coin,27.65%,3.38%,$0.000544,Low Vol,"$19,172","35,220,238",P7C
0.64%,Selfiecoin,-3.45%,-9.80%,$0.000136,Low Vol,"$14,674","107,829,281",SLFI
,Lex4All,-10.27%,-54.66%,$0.010847,,"$10,847","1,000,000",LEX
0.79%,Sojourn,,-38.31%,$0.016194,Low Vol,"$7,858","485,214",SOJ
,CoffeeCoin,,,$0.000031,,"$4,577","148,716,816",CFC
0.64%,PizzaCoin,8.62%,-5.34%,$0.002450,Low Vol,"$3,375","1,377,917",PIZZA
3.63%,BurstOcean,-80.38%,-83.94%,$0.012752,Low Vol,"$2,701","211,827",OCEAN
-1.71%,ATMCoin,1.13%,11.05%,$6.27,"$109,400,000",,,ATMC
-1.71%,Bibox Token,11.19%,231.41%,$2.40,"$82,035,400",,,BIX
5.66%,High Performa...,25.20%,,$6.28,"$58,379,500",,,HPB
-1.04%,AppCoins,-15.90%,,$2.79,"$55,775,300",,,APPC
1.01%,SwftCoin,-13.05%,,$0.059033,"$55,339,900",,,SWFTC
0.22%,Genaro Network,-3.78%,57.02%,$0.902481,"$47,019,200",,,GNX
-0.90%,Nebulas,-6.80%,81.26%,$12.07,"$34,380,400",,,NAS
-0.92%,MediShares,-14.86%,-19.38%,$0.123140,"$32,243,500",,,MDS
0.98%,CFun,-7.01%,,$0.086168,"$23,528,700",,,CFUN
-1.98%,WaykiChain,-14.77%,,$0.733051,"$22,448,300",,,WIC
-2.81%,Show,,,$0.017386,"$20,618,500",,,SHOW
-1.58%,Game,-8.08%,26.43%,$0.241338,"$20,590,200",,,GTC
1.09%,Olympus Labs,-0.18%,78.29%,$2.26,"$20,590,100",,,MOT
-0.57%,Aigang,,,$3.58,"$17,852,500",,,AIX
1.31%,SmartMesh,-7.09%,-8.88%,$0.139841,"$16,771,100",,,SMT
1.73%,BitClave,-7.87%,31.56%,$0.271469,"$15,545,400",,,CAT
-10.36%,AI Doctor,-19.95%,,$0.168023,"$12,571,100",,,AIDOC
1.74%,Energo,-13.42%,-7.50%,$0.184398,"$11,622,100",,,TSL
1.42%,Bitcoin Diamond,6.62%,-28.00%,$17.49,"$9,984,220",,,BCD
1.54%,CanYaCoin,-23.67%,,$3.44,"$8,946,200",,,CAN
1.70%,QLINK,-5.88%,67.73%,$0.845038,"$8,153,460",,,QLC
-1.56%,BitcoinX [Fut...,31.31%,22.39%,$0.070365,"$5,573,640",,,BCX
5.64%,SophiaTX,28.81%,61.46%,$1.30,"$5,425,550",,,SPHTX
-1.11%,Ignis,-11.75%,-51.51%,$0.814839,"$5,286,070",,,IGNIS
7.15%,Super Bitcoin,9.38%,-31.86%,$109.06,"$4,938,120",,,SBTC
-5.56%,Measurable Da...,-18.00%,,$0.463943,"$4,373,400",,,MDT
-2.94%,Hyper Pay,-14.14%,23.01%,$0.104119,"$3,423,570",,,HPY
1.26%,Qbao,-15.43%,112.78%,$1.62,"$3,307,080",,,QBT
-0.62%,Lamden,4.72%,,$1.17,"$2,688,020",,,TAU
2.06%,HTMLCOIN,8.97%,13.04%,$0.002595,"$2,474,360",,,HTML
3.82%,DEW,-1.09%,-6.67%,$1.92,"$2,427,670",,,DEW
1.00%,MicroMoney,-18.56%,39.81%,$1.63,"$2,098,740",,,AMM
-0.19%,WINCOIN,-0.42%,45.55%,$1.80,"$2,010,690",,,WC
-1.38%,ProChain,-9.40%,-11.09%,$0.535876,"$1,838,730",,,PRO
3.91%,Steneum Coin,,,$2.38,"$1,835,770",,,STN
3.35%,FairGame,,,$0.156926,"$1,775,810",,,FAIR
-0.73%,BigONE Token,-7.57%,79.58%,$8.95,"$1,744,380",,,BIG
-0.80%,Maker,-1.49%,-0.39%,$1046.11,"$1,668,140",,,MKR
1.90%,Cappasity,-10.41%,-15.10%,$0.342939,"$1,424,300",,,CAPP
7.83%,Viuly,17.65%,270.18%,$0.070327,"$1,420,840",,,VIU
0.72%,SegWit2x [Fut...,0.67%,-14.79%,$166.46,"$1,299,180",,,B2X
-7.98%,Kubera Coin,-38.26%,-74.77%,$0.015706,"$1,153,910",,,KBR
0.70%,Rebellious,,,$0.280108,"$1,147,430",,,REBL
1.03%,UG Token,-4.99%,22.51%,$1.14,"$1,077,970",,,UGT
-1.81%,COMSA [ETH],-9.12%,-17.82%,$2.15,"$1,030,200",,,CMS
2.73%,Tezos (Pre-La...,5.29%,-10.76%,$5.47,"$963,580",,,XTZ
-39.20%,Pirate Blocks,258.70%,396.03%,$0.015224,"$955,581",,,SKULL
10.18%,POLY AI,-6.08%,-21.04%,$7.05,"$951,709",,,AI
1.33%,Content and A...,-20.95%,,$0.242610,"$913,842",,,CAN
3.38%,StrongHands,-18.06%,217.21%,$0.000005,"$892,816",,,SHND
6.25%,United Bitcoin,-18.79%,-50.40%,$143.29,"$860,532",,,UBTC
-1.44%,InfChain,-2.88%,5.79%,$0.026357,"$850,701",,,INF
-1.92%,Coinlancer,-29.45%,,$0.327583,"$825,278",,,CL
-0.09%,COMSA [XEM],-5.49%,-15.72%,$2.28,"$741,012",,,CMS
-3.97%,RubleBit,-5.73%,630.10%,$0.039465,"$689,695",,,RUBIT
-9.69%,Infinitecoin,-12.08%,108.23%,$0.000314,"$689,186",,,IFC
0.50%,Ace,-26.17%,-1.31%,$0.719545,"$649,815",,,ACE
-2.10%,Mixin,-4.34%,,$1918.36,"$585,476",,,XIN
-0.63%,HomeBlockCoin,-9.73%,-29.58%,$5.39,"$576,729",,,HBC
2.57%,Filecoin [Fut...,-4.05%,10.26%,$23.79,"$576,410",,,FIL
1.04%,ClubCoin,-1.39%,-15.55%,$2.62,"$543,229",,,CLUB
4.66%,Coupecoin,-12.45%,489.88%,$0.000540,"$517,959",,,COUPE
0.26%,Fargocoin,-20.75%,-16.67%,$8.50,"$455,610",,,FRGC
2.97%,Numus,12.12%,,$18.24,"$438,864",,,NMS
-0.26%,LLToken,-3.62%,-12.83%,$0.234329,"$427,984",,,LLT
3.10%,DIMCOIN,-17.09%,-46.94%,$0.027294,"$426,195",,,DIM
-1.92%,TokenClub,,,$0.085972,"$400,919",,,TCT
-5.35%,CryptopiaFeeS...,-25.34%,,$9338.25,"$382,627",,,CEFS
-1.25%,BOScoin,51.99%,33.68%,$4.35,"$373,505",,,BOS
-3.18%,Sphre AIR,19.68%,60.37%,$0.520013,"$369,857",,,XID
-8.20%,Polis,,,$32.66,"$367,948",,,POLIS
0.60%,EA Coin,-7.92%,-16.83%,$1.32,"$355,673",,,EAG
1.12%,Hacken,,,$7.68,"$342,169",,,HKN
4.46%,Lightning Bit...,10.54%,25.89%,$230.76,"$341,501",,,LBTC
3.71%,Bitair,-19.87%,-24.60%,$0.008187,"$328,843",,,BTCA
-8.67%,BitSoar,-7.92%,-23.03%,$0.123295,"$291,637",,,BSR
-1.10%,Golos Gold,-13.52%,4.92%,$0.329428,"$282,512",,,GBG
-5.67%,Aces,880.09%,752.61%,$0.007434,"$279,502",,,ACES
-7.05%,OP Coin,-35.07%,,$0.048991,"$234,688",,,OPC
5.19%,AdCoin,-3.28%,139.54%,$0.352536,"$232,346",,,ACC
-1.97%,Uquid Coin,-1.02%,47.51%,$1.98,"$228,016",,,UQC
-0.79%,ZenGold,-0.56%,6.10%,$0.102337,"$222,018",,,ZENGOLD
2.40%,DavorCoin,5.47%,-0.74%,$94.71,"$196,238",,,DAV
31.75%,Protean,-18.57%,198.35%,$0.000252,"$194,946",,,PRN
22.30%,HEROcoin,-35.75%,147.65%,$0.192640,"$184,898",,,PLAY
20.88%,Safe Exchange...,30.22%,72.86%,$0.049202,"$180,266",,,SAFEX
3.61%,NumusCash,-41.96%,,$0.001361,"$155,627",,,NUMUS
3.40%,GUTS Tickets,,,$5.28,"$148,622",,,GET
-0.06%,StrikeBitClub,-7.99%,-24.57%,$0.322526,"$139,184",,,SBC
1.05%,Starbase,8.74%,185.91%,$0.330616,"$135,337",,,STAR
-2.23%,Infinity Econ...,-10.36%,-3.64%,$0.022046,"$134,799",,,XIN
1.87%,TIES Network,0.35%,273.67%,$0.519201,"$116,326",,,TIE
1.05%,PlusCoin,,13.93%,$0.001188,"$115,991",,,PLC
2.76%,United Trader...,,,$2.08,"$114,415",,,UTT
-0.53%,Tokugawa,3.92%,35.10%,$4.08,"$108,267",,,TOK
5.42%,Cyder,17.81%,3750.69%,$0.032525,"$105,253",,,CYDER
1.62%,GOLD Reward T...,1.51%,-36.03%,$0.450982,"$101,722",,,GRX
-5.26%,Escroco,-23.45%,-50.75%,$1.50,"$100,865",,,ESC
1.96%,TechShares,9.49%,-6.47%,$0.564415,"$100,797",,,THS
-23.32%,FidentiaX,-34.70%,101.40%,$0.871077,"$88,972",,,FDX
-1.70%,HTML5COIN,-0.61%,16.33%,$0.002450,"$87,075",,,HTML5
4.77%,BlockCDN,6.57%,-5.79%,$0.218062,"$86,105",,,BCDN
-0.92%,India Coin,100.39%,484.30%,$0.003947,"$74,251",,,INDIA
0.78%,Karmacoin,-3.34%,-9.81%,$0.000136,"$71,882",,,KARMA
16.24%,GameChain System,-4.84%,,$0.064505,"$68,433",,,GCS
1.05%,SIGMAcoin,-20.71%,38.84%,$0.095141,"$60,988",,,SIGMA
0.23%,MSD,-7.14%,-24.56%,$0.005857,"$58,665",,,MSD
2.69%,MagicCoin,-10.89%,-15.59%,$3.79,"$54,329",,,MAGE
-3.72%,EXRNchain,-39.27%,20.87%,$0.000069,"$53,067",,,EXRN
-4.87%,Animecoin,-6.49%,116.63%,$0.003538,"$52,392",,,ANI
-26.91%,SISA,-18.25%,15.95%,$0.029161,"$48,329",,,SISA
0.53%,BitSerial,-9.85%,-66.52%,$0.549742,"$47,529",,,BTE
1.25%,Cash Poker Pro,-4.33%,26.10%,$0.093952,"$45,300",,,CASH
1.21%,VPNCoin,-8.59%,10.92%,$0.010343,"$42,515",,,VASH
20.70%,SafeCoin,-10.18%,170.59%,$0.000408,"$40,526",,,SFE
-10.25%,Suretly,-18.77%,33.05%,$9.45,"$40,132",,,SUR
-10.83%,Fonziecoin,-25.23%,94.30%,$0.005443,"$39,471",,,FONZ
23.15%,Wowcoin,-26.58%,108.35%,$0.000550,"$38,441",,,WOW
20.71%,Rcoin,-3.45%,80.40%,$0.000272,"$37,271",,,RCN
0.61%,Compcoin,-2.47%,-0.60%,$14.70,"$37,227",,,CMP
-0.86%,WandX,-24.07%,37.23%,$0.828918,"$36,676",,,WAND
0.72%,TerraNova,-0.74%,-97.67%,$57.61,"$34,194",,,TER
0.79%,Pylon Network,-8.70%,-11.33%,$24.50,"$33,281",,,PYLNT
1.25%,Cryptopay,-5.48%,3.91%,$0.237853,"$32,990",,,CPAY
5.71%,NEO GOLD,0.32%,4.40%,$0.013838,"$32,331",,,NEOG
5.51%,Alphabit,31.55%,302.43%,$171.76,"$31,018",,,ABC
-7.36%,eGold,106.46%,538.90%,$0.139644,"$29,197",,,EGOLD
-5.34%,Sand Coin,1.06%,117.68%,$1.83,"$28,688",,,SND
5.21%,LandCoin,-27.75%,369.06%,$0.026531,"$27,544",,,LDCN
6.71%,PeepCoin,-34.75%,16.30%,$0.000050,"$27,272",,,PCN
-29.65%,Vulcano,-23.09%,51.99%,$0.009500,"$23,866",,,VULC
17.42%,Musiconomi,16.10%,16.42%,$0.227414,"$23,548",,,MCI
6.89%,LiteCoin Gold,0.68%,-13.53%,$0.007370,"$22,555",,,LTG
-1.44%,Ethereum Lite,49.28%,90.48%,$0.521290,"$21,682",,,ELITE
-21.07%,Akuya Coin,-37.14%,37.48%,$0.041779,"$21,426",,,AKY
18.08%,Peacecoin,15.06%,145.93%,$0.038104,"$21,402",,,PEC
2.11%,PlexCoin,2.36%,83.75%,$0.054240,"$19,091",,,PLX
20.23%,Nimfamoney,-17.45%,,$5.65,"$17,581",,,NIMFA
0.09%,Storjcoin X,2.44%,39.37%,$1.98,"$17,552",,,SJCX
0.64%,XTD Coin,-28.52%,18.89%,$0.000272,"$16,970",,,XTD
0.64%,CORION,3.24%,21.01%,$0.593339,"$15,681",,,COR
0.64%,TurboCoin,-54.35%,-19.37%,$0.000136,"$15,496",,,TURBO
0.50%,EncryptoTel [...,3.39%,-13.94%,$0.205732,"$14,878",,,ETT
-10.48%,Cubits,-33.86%,152.24%,$0.017691,"$14,604",,,QBT
-19.49%,Golfcoin,-3.30%,119.05%,$0.000544,"$13,825",,,GOLF
0.41%,Magnetcoin,-25.55%,-18.92%,$1.03,"$13,140",,,MAGN
20.09%,Phantomx,19.90%,104.58%,$0.229851,"$12,689",,,PNX
-7.76%,UniversalRoya...,-28.62%,239.22%,$0.004124,"$12,398",,,UNRC
25.76%,CyberCoin,141.38%,125.48%,$0.000680,"$11,908",,,CC
7.16%,Skeincoin,-21.62%,10.74%,$0.066819,"$11,730",,,SKC
0.79%,MergeCoin,10.82%,-8.70%,$0.032116,"$11,706",,,MGC
1.45%,BTCMoon,-8.24%,24.25%,$0.016816,"$11,581",,,BTCM
3.44%,UR,-24.97%,129.83%,$0.007077,"$11,068",,,UR
14.52%,MarxCoin,9.05%,101.47%,$0.007850,"$10,712",,,MARX
3.06%,Sharkcoin,10.61%,68.98%,$0.011389,"$10,284",,,SAK
-0.37%,DynamicCoin,-8.47%,-25.26%,$0.009173,"$10,208",,,DMC
75.93%,Bitok,28.93%,80.40%,$0.000272,"$10,091",,,BITOK
2.73%,EDRCoin,0.73%,102.17%,$0.211170,"$9,609",,,EDRC
0.40%,FlappyCoin,43.18%,23.04%,$0.000026,"$9,497",,,FLAP
-15.34%,T-coin,-51.64%,11.25%,$0.000272,"$9,323",,,TCOIN
20.49%,FAPcoin,-7.16%,336.68%,$0.005238,"$9,260",,,FAP
0.13%,BlazerCoin,21.78%,183.19%,$0.004012,"$9,136",,,BLAZR
1.25%,DimonCoin,-50.66%,254.15%,$0.000059,"$8,677",,,FUDD
1.11%,IrishCoin,-11.37%,456.92%,$0.041098,"$8,158",,,IRL
-6.74%,Minex,5.87%,9.54%,$0.045408,"$7,852",,,MINEX
-2.85%,ANRYZE,-10.70%,6.24%,$0.032116,"$7,773",,,RYZ
8.06%,TopCoin,0.39%,122.66%,$0.007893,"$7,756",,,TOP
-11.63%,Bitcedi,-8.56%,236.68%,$0.038104,"$7,609",,,BXC
0.55%,Francs,-5.85%,92.63%,$0.166362,"$7,432",,,FRN
0.79%,Dutch Coin,44.76%,286.73%,$0.002177,"$7,146",,,DUTCH
-4.60%,Wi Coin,-28.35%,-65.58%,$0.009864,"$7,110",,,WIC
1.25%,Matryx,-5.27%,196.20%,$2.26,"$7,033",,,MTX
0.32%,UGAIN,-8.30%,811.97%,$0.022175,"$6,903",,,GAIN
0.78%,Avoncoin,14.26%,304.81%,$0.002722,"$6,809",,,ACN
0.38%,BestChain,-21.64%,97.89%,$0.014375,"$6,710",,,BEST
-10.45%,SHACoin,-29.27%,100.82%,$0.006124,"$6,502",,,SHA
0.64%,Voyacoin,39.64%,90.75%,$1.88,"$6,467",,,VOYA
15.38%,Fazzcoin,-15.70%,52.63%,$0.049130,"$6,357",,,FAZZ
-3.07%,Sakuracoin,7.54%,35.93%,$0.010751,"$6,322",,,SKR
-6.35%,Chronologic,-6.74%,-20.28%,$2.40,"$5,321",,,DAY
-0.67%,Granite,-34.60%,13.13%,$0.026537,"$5,314",,,GRN
2.74%,Macro,-6.46%,-18.12%,$1.10,"$5,282",,,MCR
0.64%,HODL Bucks,14.65%,204.64%,$0.470724,"$5,254",,,HDLB
-8.60%,WeAreSatoshi,37.58%,157.96%,$0.017283,"$4,993",,,WSX
-12.49%,Bastonet,7.28%,149.32%,$0.002722,"$4,918",,,BSN
0.42%,Everus,-4.00%,18.70%,$0.473433,"$4,811",,,EVR
0.64%,Antimatter,-35.63%,55.80%,$0.000272,"$4,504",,,ANTX
-0.52%,STEX,-25.06%,-43.42%,$1.13,"$4,491",,,STEX
0.14%,Bitbase,51.02%,155.91%,$0.007757,"$3,837",,,BTBc
1.24%,Tellurion,-6.55%,208.19%,$0.002178,"$3,792",,,TELL
0.64%,iQuant,-3.40%,52.58%,$0.384173,"$3,568",,,IQT
-2.82%,Zilbercoin,1.59%,-10.96%,$0.070606,"$3,372",,,ZBC
7.17%,Donationcoin,4.40%,126.59%,$0.006668,"$3,360",,,DON
-5.71%,Elacoin,-6.92%,41.44%,$0.453033,"$3,116",,,ELC
2.47%,ZSEcoin,-4.17%,-14.34%,$0.055291,"$3,010",,,ZSE
